barcode	cluster_id	read_id
*	20098	30189
*	20098	30189
*	12760	30193
*	12760	30193
*	12760	30193
*	18478	30197
*	18478	30197
*	18478	30197
*	16489	30222
*	17676	30226
*	17676	30226
*	17676	30226
*	17048	30234
*	10781	30240
*	17059	30246
*	17059	30246
*	17059	30246
*	16300	30254
*	16300	30254
*	18832	30306
*	18832	30306
*	18832	30306
*	14464	30319
*	14464	30319
*	14464	30319
*	19363	30346
*	19363	30346
*	19363	30346
*	19548	30371
*	19548	30371
*	19548	30371
*	15184	30378
*	1624	30390
*	5602	30402
*	18408	30408
*	18408	30408
*	18408	30408
*	20132	30451
*	20132	30451
*	20132	30451
*	18109	30457
*	18109	30457
*	18109	30457
*	17284	30460
*	17284	30460
*	17284	30460
*	20493	30464
*	20493	30464
*	20493	30464
*	19859	30482
*	19859	30482
*	19859	30482
*	13601	30495
*	18506	30495
*	18506	30495
*	13601	30495
*	18506	30495
*	6460	30497
*	14893	30499
*	14893	30499
*	14893	30499
*	2487	305
*	2487	305
*	2487	305
*	11222	30506
*	11222	30506
*	11222	30506
*	2130	30510
*	20078	30549
*	20078	30549
*	20078	30549
*	17052	30559
*	17052	30559
*	17052	30559
*	17160	30560
*	17160	30560
*	17160	30560
*	2514	30622
*	4715	30631
*	4715	30631
*	16517	30633
*	16386	30635
*	13424	30640
*	13424	30640
*	13424	30640
*	11151	30760
*	12404	30766
*	12404	30766
*	16388	30768
*	15805	30788
*	20670	30799
*	20670	30799
*	20670	30799
*	7576	30903
*	7576	30903
*	7576	30903
*	14421	30988
*	19799	310
*	19799	310
*	19799	310
*	7212	31011
*	7212	31011
*	20491	31046
*	20491	31046
*	20491	31046
*	18738	31076
*	18738	31076
*	18738	31076
*	4975	31138
*	4975	31138
*	4975	31138
*	1500	31142
*	18369	31142
*	1500	31142
*	18369	31142
*	1500	31142
*	18369	31142
*	14366	31175
*	14366	31175
*	14366	31175
*	18055	31183
*	18055	31183
*	18055	31183
*	11850	312
*	3537	312
*	19274	312
*	3537	312
*	19274	312
*	11850	312
*	3537	312
*	19274	312
*	6272	31226
*	18282	31260
*	18282	31260
*	18282	31260
*	20231	31267
*	20231	31267
*	20231	31267
*	456	31271
*	456	31271
*	456	31271
*	19583	31294
*	19583	31294
*	19583	31294
*	13960	31312
*	17403	31324
*	17403	31324
*	17403	31324
*	20005	31330
*	20005	31330
*	20005	31330
*	13106	31333
*	13106	31333
*	3209	31368
*	3209	31368
*	3209	31368
*	5865	314
*	18168	314
*	20655	314
*	20671	314
*	18168	314
*	20655	314
*	20671	314
*	18168	314
*	20655	314
*	20671	314
*	19369	31437
*	19369	31437
*	19369	31437
*	20419	31440
*	20419	31440
*	20419	31440
*	14257	31461
*	18039	31522
*	18039	31522
*	18039	31522
*	8127	31551
*	8127	31551
*	8127	31551
*	18580	31571
*	18580	31571
*	18580	31571
*	14495	316
*	8392	316
*	8392	316
*	8392	316
*	20404	31617
*	20404	31617
*	20404	31617
*	14172	31653
*	19439	31658
*	19439	31658
*	19439	31658
*	6263	31661
*	4439	31678
*	4439	31678
*	1641	317
*	18744	31702
*	18744	31702
*	18744	31702
*	3592	31708
*	3592	31708
*	7232	31716
*	7232	31716
*	4133	31732
*	4133	31732
*	18143	318
*	18143	318
*	18143	318
*	18725	31803
*	18725	31803
*	18725	31803
*	18306	31840
*	18306	31840
*	18306	31840
*	5780	31846
*	5780	31846
*	5780	31846
*	19884	31852
*	19884	31852
*	19884	31852
*	20338	31856
*	20338	31856
*	20338	31856
*	18906	319
*	18906	319
*	18906	319
*	16101	320
*	16101	320
*	16101	320
*	20648	32067
*	20648	32067
*	20648	32067
*	20467	321
*	20467	321
*	20467	321
*	15120	32204
*	15120	32204
*	15120	32204
*	5582	32250
*	5609	32252
*	13594	324
*	13594	324
*	13594	324
*	2956	325
*	20545	32508
*	20545	32508
*	20545	32508
*	20492	32511
*	20492	32511
*	20492	32511
*	19568	32564
*	19568	32564
*	19568	32564
*	20110	32597
*	20110	32597
*	20110	32597
*	10775	326
*	19498	326
*	19498	326
*	19498	326
*	13932	32600
*	18090	32607
*	18090	32607
*	18090	32607
*	18869	32624
*	18869	32624
*	18869	32624
*	3117	32699
*	18887	32713
*	18887	32713
*	18887	32713
*	19622	32721
*	19622	32721
*	19622	32721
*	1628	32746
*	10077	32746
*	6428	32750
*	6428	32750
*	6428	32750
*	15041	32756
*	15041	32756
*	15041	32756
*	20287	32766
*	20287	32766
*	20287	32766
*	18146	32790
*	18146	32790
*	18146	32790
*	4430	32799
*	4430	32799
*	1212	328
*	1212	328
*	1212	328
*	5663	32803
*	5663	32803
*	5663	32803
*	3549	32881
*	3549	32881
*	19606	32891
*	19606	32891
*	19606	32891
*	19641	32895
*	19641	32895
*	19641	32895
*	17617	329
*	17617	329
*	17617	329
*	1428	32993
*	1428	32993
*	1428	32993
*	18005	330
*	19988	330
*	18005	330
*	19988	330
*	18005	330
*	19988	330
*	17964	33039
*	17964	33039
*	17964	33039
*	17183	33040
*	17183	33040
*	17183	33040
*	3623	33041
*	3623	33041
*	19834	33045
*	19834	33045
*	19834	33045
*	12326	33047
*	12326	33047
*	18029	33084
*	18029	33084
*	18029	33084
*	14171	331
*	20288	331
*	14171	331
*	20288	331
*	14171	331
*	20288	331
*	17996	33148
*	17996	33148
*	17996	33148
*	18937	332
*	18937	332
*	18937	332
*	5980	33261
*	5980	33261
*	5980	33261
*	10878	333
*	20022	333
*	20313	333
*	20022	333
*	20313	333
*	20022	333
*	20313	333
*	1545	33368
*	16849	33374
*	16849	33374
*	16849	33374
*	20497	334
*	20497	334
*	20497	334
*	17816	335
*	20448	335
*	20448	335
*	17816	335
*	20448	335
*	11067	33539
*	6280	33546
*	6280	33546
*	6280	33546
*	7629	33558
*	7629	33558
*	7629	33558
*	18137	33567
*	18137	33567
*	18137	33567
*	5121	33570
*	5121	33570
*	485	33572
*	485	33572
*	485	33572
*	15618	33576
*	16623	336
*	20030	33663
*	20030	33663
*	20030	33663
*	17574	337
*	17645	337
*	17574	337
*	17645	337
*	17574	337
*	17645	337
*	15486	338
*	20009	338
*	20575	338
*	20009	338
*	20575	338
*	20009	338
*	20575	338
*	3211	339
*	3211	339
*	3211	339
*	19047	33963
*	19047	33963
*	19047	33963
*	19596	33979
*	19596	33979
*	19596	33979
*	1531	34073
*	421	341
*	16316	341
*	19358	341
*	421	341
*	19358	341
*	421	341
*	19358	341
*	3225	342
*	5511	342
*	11834	342
*	11834	342
*	3225	342
*	11834	342
*	3225	342
*	5511	342
*	20423	34240
*	20423	34240
*	20423	34240
*	12155	343
*	5081	343
*	18561	343
*	5081	343
*	18561	343
*	12155	343
*	5081	343
*	18561	343
*	18867	34341
*	18867	34341
*	18867	34341
*	4743	344
*	1860	344
*	3525	344
*	19473	344
*	19643	344
*	1860	344
*	3525	344
*	19473	344
*	19643	344
*	4743	344
*	1860	344
*	3525	344
*	19473	344
*	19643	344
*	17774	34489
*	17774	34489
*	17774	34489
*	12345	345
*	12345	345
*	12345	345
*	1669	34594
*	1669	34594
*	1669	34594
*	18385	346
*	10204	346
*	15171	346
*	15507	346
*	19023	346
*	19287	346
*	18385	346
*	19023	346
*	19287	346
*	18385	346
*	19023	346
*	19287	346
*	18864	34606
*	18864	34606
*	18864	34606
*	11783	34640
*	11783	34640
*	4927	347
*	1020	347
*	16598	347
*	17611	347
*	20642	347
*	1020	347
*	17611	347
*	20642	347
*	1020	347
*	4927	347
*	17611	347
*	20642	347
*	13966	34797
*	13966	34797
*	13966	34797
*	7328	348
*	16461	348
*	18778	348
*	20234	348
*	20601	348
*	16461	348
*	18778	348
*	20234	348
*	20601	348
*	16461	348
*	18778	348
*	20234	348
*	20601	348
*	17271	34819
*	19290	34827
*	19290	34827
*	19290	34827
*	4316	34850
*	4316	34850
*	777	34851
*	777	34851
*	777	34851
*	18453	34868
*	18453	34868
*	18453	34868
*	5033	34875
*	5033	34875
*	5033	34875
*	17073	34894
*	17073	34894
*	17073	34894
*	14248	349
*	7955	349
*	2647	349
*	7955	349
*	14248	349
*	2647	349
*	7955	349
*	14248	349
*	2647	349
*	18357	34902
*	18357	34902
*	18357	34902
*	16019	350
*	17772	350
*	16760	350
*	16019	350
*	17772	350
*	16760	350
*	16019	350
*	17772	350
*	16760	350
*	20065	35070
*	20065	35070
*	20065	35070
*	19018	35072
*	19018	35072
*	19018	35072
*	8404	351
*	17879	351
*	6532	351
*	12819	351
*	19943	351
*	8404	351
*	17879	351
*	19943	351
*	8404	351
*	17879	351
*	6532	351
*	12819	351
*	19943	351
*	3729	35157
*	3729	35157
*	18611	35177
*	18611	35177
*	18611	35177
*	20530	35199
*	20530	35199
*	20530	35199
*	12934	352
*	3769	352
*	10670	352
*	12934	352
*	10670	352
*	3769	352
*	12934	352
*	3769	352
*	10670	352
*	9730	35238
*	9936	35284
*	9936	35284
*	9936	35284
*	14284	353
*	10175	353
*	19409	353
*	20535	353
*	10175	353
*	14284	353
*	19409	353
*	20535	353
*	14284	353
*	10175	353
*	19409	353
*	20535	353
*	14092	354
*	17471	354
*	12289	354
*	1615	354
*	18324	354
*	12289	354
*	1615	354
*	18324	354
*	12289	354
*	1615	354
*	18324	354
*	20549	35471
*	20549	35471
*	20549	35471
*	14389	355
*	15823	355
*	13245	355
*	16771	355
*	18648	355
*	20484	355
*	13245	355
*	18648	355
*	20484	355
*	14389	355
*	15823	355
*	13245	355
*	16771	355
*	18648	355
*	20484	355
*	390	356
*	7736	356
*	15044	356
*	14025	356
*	16627	356
*	4467	356
*	390	356
*	7736	356
*	15044	356
*	16627	356
*	4467	356
*	390	356
*	7736	356
*	15044	356
*	16627	356
*	4467	356
*	3049	35630
*	3049	35630
*	3049	35630
*	16826	35687
*	16826	35687
*	16826	35687
*	15500	357
*	12705	357
*	912	357
*	15299	357
*	20478	357
*	912	357
*	15299	357
*	20478	357
*	912	357
*	12705	357
*	15299	357
*	20478	357
*	19811	35705
*	19811	35705
*	19811	35705
*	18482	35775
*	18482	35775
*	18482	35775
*	544	35788
*	544	35788
*	544	35788
*	11355	358
*	12213	358
*	18763	358
*	20382	358
*	12213	358
*	18763	358
*	20382	358
*	12213	358
*	18763	358
*	20382	358
*	7682	35807
*	7682	35807
*	7682	35807
*	321	35833
*	321	35833
*	321	35833
*	20622	35866
*	20622	35866
*	20622	35866
*	9931	359
*	16839	359
*	12678	359
*	14700	359
*	14035	359
*	18220	359
*	18673	359
*	20405	359
*	20412	359
*	20602	359
*	14700	359
*	14035	359
*	18220	359
*	18673	359
*	20405	359
*	20412	359
*	20602	359
*	12678	359
*	14700	359
*	14035	359
*	18220	359
*	18673	359
*	20405	359
*	20412	359
*	20602	359
*	17464	35900
*	17464	35900
*	17464	35900
*	6365	35967
*	5510	35983
*	5510	35983
*	5510	35983
*	1703	35987
*	19006	35991
*	19006	35991
*	19006	35991
*	7734	360
*	15849	360
*	19119	360
*	20606	360
*	7734	360
*	15849	360
*	19119	360
*	20606	360
*	7734	360
*	15849	360
*	19119	360
*	20606	360
*	15623	36001
*	15623	36001
*	4046	36005
*	20596	36005
*	20596	36005
*	4046	36005
*	20596	36005
*	714	36009
*	12591	36009
*	714	36009
*	714	36009
*	12591	36009
*	9496	36011
*	9496	36011
*	9496	36011
*	19138	36013
*	19138	36013
*	19138	36013
*	5176	36020
*	5176	36020
*	5176	36020
*	11665	36055
*	4550	361
*	12983	361
*	20581	361
*	20581	361
*	4550	361
*	12983	361
*	20581	361
*	15766	362
*	18581	362
*	19554	362
*	15766	362
*	18581	362
*	19554	362
*	15766	362
*	18581	362
*	19554	362
*	4437	36206
*	4437	36206
*	6686	36210
*	6686	36210
*	16024	36226
*	5490	36228
*	5490	36228
*	5490	36228
*	5550	36240
*	5550	36240
*	5550	36240
*	19800	36270
*	19800	36270
*	19800	36270
*	17063	363
*	17039	363
*	17967	363
*	18696	363
*	19563	363
*	20274	363
*	17063	363
*	17967	363
*	18696	363
*	19563	363
*	20274	363
*	17063	363
*	17967	363
*	18696	363
*	19563	363
*	20274	363
*	5061	36301
*	5061	36301
*	5061	36301
*	16571	36342
*	16571	36342
*	16571	36342
*	17933	36356
*	17933	36356
*	17933	36356
*	3573	36376
*	3573	36376
*	3573	36376
*	7975	36379
*	7975	36379
*	7975	36379
*	14814	364
*	17796	364
*	13586	364
*	17796	364
*	13586	364
*	17796	364
*	18065	36412
*	18065	36412
*	18065	36412
*	18336	36423
*	18336	36423
*	18336	36423
*	5815	36424
*	5815	36424
*	6838	36453
*	19677	36455
*	19677	36455
*	19677	36455
*	6619	36463
*	2053	36467
*	7666	365
*	12919	365
*	15720	365
*	12837	365
*	19027	365
*	19058	365
*	7666	365
*	12837	365
*	19027	365
*	19058	365
*	12919	365
*	7666	365
*	12837	365
*	19027	365
*	19058	365
*	11751	36501
*	11751	36501
*	15834	36503
*	19212	36520
*	19212	36520
*	19212	36520
*	20426	36555
*	20426	36555
*	20426	36555
*	15569	36558
*	14979	36562
*	19970	36581
*	19970	36581
*	19970	36581
*	19976	36598
*	19976	36598
*	19976	36598
*	1514	366
*	3820	366
*	9834	366
*	19835	366
*	17690	366
*	18666	366
*	19835	366
*	17690	366
*	18666	366
*	3820	366
*	19835	366
*	17690	366
*	18666	366
*	17232	36609
*	17232	36609
*	17232	36609
*	16957	36616
*	16957	36616
*	16957	36616
*	20463	36641
*	20463	36641
*	20463	36641
*	19292	36644
*	19292	36644
*	19292	36644
*	7637	36649
*	7637	36649
*	7637	36649
*	20522	36651
*	20522	36651
*	20522	36651
*	6297	36656
*	6297	36656
*	312	367
*	4531	367
*	18007	367
*	19239	367
*	19569	367
*	19712	367
*	20381	367
*	312	367
*	4531	367
*	18007	367
*	19239	367
*	19569	367
*	19712	367
*	20381	367
*	312	367
*	4531	367
*	18007	367
*	19239	367
*	19569	367
*	19712	367
*	20381	367
*	19495	36771
*	19495	36771
*	19495	36771
*	19636	36783
*	19636	36783
*	19636	36783
*	1547	368
*	15991	368
*	541	368
*	11853	368
*	17029	368
*	18185	368
*	541	368
*	17029	368
*	18185	368
*	541	368
*	11853	368
*	17029	368
*	18185	368
*	5765	369
*	17571	369
*	18300	369
*	19115	369
*	19164	369
*	19772	369
*	17571	369
*	18300	369
*	19115	369
*	19164	369
*	19772	369
*	17571	369
*	18300	369
*	19115	369
*	19164	369
*	19772	369
*	13439	36919
*	13439	36919
*	18507	36979
*	18507	36979
*	18507	36979
*	15492	36981
*	15492	36981
*	15492	36981
*	3821	370
*	3569	370
*	5637	370
*	15611	370
*	15218	370
*	19230	370
*	5637	370
*	15611	370
*	19230	370
*	3821	370
*	3569	370
*	5637	370
*	15611	370
*	19230	370
*	595	371
*	17278	371
*	382	371
*	595	371
*	17278	371
*	382	371
*	595	371
*	17278	371
*	382	371
*	15793	372
*	18335	372
*	18360	372
*	19293	372
*	18360	372
*	19293	372
*	18335	372
*	18360	372
*	19293	372
*	14792	37223
*	14792	37223
*	3609	373
*	16596	373
*	14286	373
*	5645	373
*	17587	373
*	11720	373
*	20054	373
*	17587	373
*	20054	373
*	3609	373
*	16596	373
*	17587	373
*	20054	373
*	19130	37330
*	19130	37330
*	19130	37330
*	17311	37335
*	17311	37335
*	17311	37335
*	11396	37386
*	11396	37386
*	11396	37386
*	17641	37392
*	17641	37392
*	17641	37392
*	12800	374
*	15652	374
*	357	374
*	1224	374
*	2526	374
*	13688	374
*	13688	374
*	12800	374
*	357	374
*	2526	374
*	1224	374
*	13688	374
*	12800	374
*	357	374
*	1224	374
*	2526	374
*	17543	37404
*	17543	37404
*	17543	37404
*	1639	37408
*	20658	37429
*	20658	37429
*	20658	37429
*	18014	3743
*	18014	3743
*	18014	3743
*	11191	375
*	16324	375
*	16968	375
*	17014	375
*	17043	375
*	17701	375
*	18844	375
*	19305	375
*	19566	375
*	19985	375
*	16324	375
*	16968	375
*	17014	375
*	17043	375
*	17701	375
*	18844	375
*	19305	375
*	19566	375
*	19985	375
*	16324	375
*	16968	375
*	17014	375
*	17043	375
*	17701	375
*	18844	375
*	19305	375
*	19566	375
*	19985	375
*	376	37503
*	376	37503
*	376	37503
*	2910	3751
*	2910	3751
*	2910	3751
*	3607	3755
*	3607	3755
*	19760	37555
*	19760	37555
*	19760	37555
*	6134	37557
*	20485	37577
*	20485	37577
*	20485	37577
*	3836	37587
*	3836	37587
*	3836	37587
*	2684	37599
*	5817	376
*	15946	376
*	16978	376
*	2436	376
*	16628	376
*	18825	376
*	18969	376
*	16978	376
*	16628	376
*	18825	376
*	18969	376
*	5817	376
*	16978	376
*	16628	376
*	18825	376
*	18969	376
*	20019	37611
*	20019	37611
*	20019	37611
*	20154	37615
*	20154	37615
*	20154	37615
*	237	37619
*	237	37619
*	237	37619
*	17821	37633
*	17821	37633
*	17821	37633
*	19993	37652
*	19993	37652
*	19993	37652
*	19797	37661
*	19797	37661
*	19797	37661
*	6454	37665
*	6454	37665
*	18313	37679
*	18313	37679
*	18313	37679
*	3205	37685
*	3205	37685
*	3205	37685
*	19710	37686
*	19710	37686
*	19710	37686
*	3553	37689
*	3553	37689
*	892	377
*	19587	377
*	13207	377
*	16153	377
*	16528	377
*	19266	377
*	19319	377
*	892	377
*	19587	377
*	13207	377
*	16528	377
*	19266	377
*	19319	377
*	892	377
*	19587	377
*	13207	377
*	16528	377
*	19266	377
*	19319	377
*	9676	37702
*	17231	378
*	15178	378
*	4511	378
*	3894	378
*	4904	378
*	19700	378
*	19700	378
*	15178	378
*	4511	378
*	3894	378
*	4904	378
*	19700	378
*	3542	379
*	14724	379
*	15176	379
*	19725	379
*	3676	379
*	16894	379
*	18457	379
*	19768	379
*	20291	379
*	19725	379
*	3676	379
*	16894	379
*	18457	379
*	19768	379
*	20291	379
*	3542	379
*	19725	379
*	3676	379
*	16894	379
*	18457	379
*	19768	379
*	20291	379
*	12109	37907
*	12109	37907
*	14637	380
*	3914	380
*	4938	380
*	19467	380
*	4938	380
*	19467	380
*	3914	380
*	14637	380
*	4938	380
*	19467	380
*	7866	38037
*	7866	38037
*	7866	38037
*	19640	38045
*	19640	38045
*	19640	38045
*	4747	38053
*	4747	38053
*	17257	38058
*	17257	38058
*	17257	38058
*	20632	38071
*	20632	38071
*	20632	38071
*	1099	38082
*	1099	38082
*	1099	38082
*	15750	381
*	15265	381
*	15462	381
*	17341	381
*	18093	381
*	7116	381
*	13667	381
*	15194	381
*	16858	381
*	19398	381
*	20184	381
*	15265	381
*	17341	381
*	18093	381
*	7116	381
*	16858	381
*	19398	381
*	20184	381
*	13667	381
*	15265	381
*	17341	381
*	18093	381
*	7116	381
*	15194	381
*	16858	381
*	19398	381
*	20184	381
*	2074	38110
*	17143	38112
*	17143	38112
*	17143	38112
*	5486	38114
*	5486	38114
*	5486	38114
*	11256	38116
*	2137	38169
*	7931	38171
*	7931	38171
*	7931	38171
*	7600	38173
*	15889	382
*	5584	382
*	13370	382
*	17035	382
*	18571	382
*	19672	382
*	20507	382
*	15889	382
*	13370	382
*	17035	382
*	18571	382
*	19672	382
*	20507	382
*	15889	382
*	13370	382
*	17035	382
*	18571	382
*	19672	382
*	20507	382
*	5991	383
*	15360	383
*	18646	383
*	15360	383
*	18646	383
*	15360	383
*	18646	383
*	16589	38361
*	16589	38361
*	16589	38361
*	19597	38377
*	19597	38377
*	19597	38377
*	708	384
*	13658	384
*	16955	384
*	18358	384
*	19441	384
*	19804	384
*	20547	384
*	708	384
*	13658	384
*	16955	384
*	18358	384
*	19441	384
*	19804	384
*	20547	384
*	708	384
*	13658	384
*	16955	384
*	18358	384
*	19441	384
*	19804	384
*	20547	384
*	18516	38421
*	18516	38421
*	18516	38421
*	12236	38441
*	12236	38441
*	12236	38441
*	2395	38458
*	2395	38458
*	2395	38458
*	18142	38471
*	18142	38471
*	18142	38471
*	20378	38472
*	20378	38472
*	20378	38472
*	20442	38473
*	20442	38473
*	20442	38473
*	20084	38484
*	20084	38484
*	20084	38484
*	5743	38488
*	5743	38488
*	4611	38493
*	4611	38493
*	4611	38493
*	14380	385
*	831	385
*	16497	385
*	17345	385
*	831	385
*	17345	385
*	831	385
*	17345	385
*	19392	38504
*	19392	38504
*	19392	38504
*	7007	38512
*	19786	38524
*	19786	38524
*	19786	38524
*	10956	38539
*	20007	38551
*	20007	38551
*	20007	38551
*	10587	386
*	5273	386
*	7197	386
*	13606	386
*	14508	386
*	17686	386
*	18594	386
*	20360	386
*	14508	386
*	17686	386
*	18594	386
*	20360	386
*	5273	386
*	13606	386
*	14508	386
*	17686	386
*	18594	386
*	20360	386
*	12849	38612
*	12849	38612
*	12849	38612
*	13547	38615
*	13547	38615
*	19246	38676
*	19246	38676
*	19246	38676
*	12266	387
*	18791	387
*	3336	387
*	5146	387
*	14051	387
*	16069	387
*	16752	387
*	17905	387
*	18735	387
*	19667	387
*	20604	387
*	18791	387
*	3336	387
*	5146	387
*	14051	387
*	17905	387
*	18735	387
*	19667	387
*	20604	387
*	12266	387
*	18791	387
*	3336	387
*	5146	387
*	14051	387
*	17905	387
*	18735	387
*	19667	387
*	20604	387
*	20543	38728
*	20543	38728
*	20543	38728
*	5693	38744
*	5693	38744
*	2468	38791
*	2468	38791
*	2468	38791
*	2062	388
*	18897	388
*	20354	388
*	20430	388
*	20625	388
*	18897	388
*	20354	388
*	20430	388
*	20625	388
*	18897	388
*	20354	388
*	20430	388
*	20625	388
*	5935	389
*	18299	389
*	18946	389
*	19426	389
*	19627	389
*	20563	389
*	18299	389
*	18946	389
*	19426	389
*	19627	389
*	20563	389
*	18299	389
*	18946	389
*	19426	389
*	19627	389
*	20563	389
*	12603	38931
*	12603	38931
*	12603	38931
*	16880	38949
*	16880	38949
*	17164	38972
*	20064	38995
*	20064	38995
*	20064	38995
*	18532	390
*	17786	390
*	1242	390
*	20384	390
*	20640	390
*	1242	390
*	18532	390
*	17786	390
*	20384	390
*	20640	390
*	1242	390
*	18532	390
*	17786	390
*	20384	390
*	20640	390
*	5300	39020
*	5300	39020
*	19891	39052
*	19891	39052
*	19891	39052
*	17982	39064
*	17982	39064
*	17982	39064
*	19687	39065
*	19687	39065
*	19687	39065
*	11684	39068
*	11684	39068
*	11684	39068
*	6763	39069
*	10840	39097
*	10840	39097
*	10840	39097
*	19984	39099
*	19984	39099
*	19984	39099
*	12234	39107
*	12234	39107
*	12234	39107
*	19064	39116
*	19064	39116
*	19064	39116
*	13800	39147
*	13800	39147
*	13800	39147
*	4069	392
*	14148	392
*	19351	392
*	20010	392
*	20623	392
*	19351	392
*	20010	392
*	20623	392
*	4069	392
*	19351	392
*	20010	392
*	20623	392
*	19117	39236
*	19117	39236
*	19117	39236
*	12359	39237
*	18416	39237
*	18416	39237
*	12359	39237
*	18416	39237
*	1524	39238
*	18761	39243
*	18761	39243
*	18761	39243
*	14552	393
*	11989	393
*	18678	393
*	9879	393
*	17005	393
*	19486	393
*	11989	393
*	18678	393
*	17005	393
*	19486	393
*	11989	393
*	14552	393
*	18678	393
*	17005	393
*	19486	393
*	4124	394
*	18318	394
*	1594	394
*	16009	394
*	19010	394
*	19845	394
*	19949	394
*	4124	394
*	18318	394
*	19010	394
*	19845	394
*	19949	394
*	4124	394
*	18318	394
*	19010	394
*	19845	394
*	19949	394
*	17986	39439
*	17986	39439
*	17986	39439
*	18604	39445
*	18604	39445
*	18604	39445
*	20439	39470
*	20439	39470
*	20439	39470
*	20279	39495
*	20279	39495
*	20279	39495
*	15187	395
*	1214	395
*	6848	395
*	7180	395
*	13382	395
*	16377	395
*	16454	395
*	19320	395
*	19391	395
*	19907	395
*	1214	395
*	7180	395
*	19320	395
*	19391	395
*	19907	395
*	13382	395
*	1214	395
*	7180	395
*	19320	395
*	19391	395
*	19907	395
*	14449	39507
*	266	39567
*	266	39567
*	266	39567
*	318	396
*	5026	396
*	15914	396
*	18316	396
*	318	396
*	5026	396
*	15914	396
*	18316	396
*	318	396
*	5026	396
*	15914	396
*	18316	396
*	1975	39686
*	1975	39686
*	1975	39686
*	16902	39687
*	16902	39687
*	16902	39687
*	3946	39698
*	3946	39698
