3	3eb33883-b139-42d5-b595-efb10b1bbd6a_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=41675_ch=416_start_time=2020-02-12T22:53:51Z_barcode=unclassified
3	7ad34cce-faa1-4d74-8c0b-ff34df41eeb1_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=31284_ch=178_start_time=2020-02-12T18:14:58Z_barcode=unclassified
3	42588ac2-6fdf-492d-beab-cdf9832f4fd3_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=421_ch=256_start_time=2020-02-12T10:14:16Z_barcode=unclassified
3	c9afec79-04c2-42ad-9060-558e9ed8d44b_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=65258_ch=340_start_time=2020-02-13T08:22:02Z_barcode=unclassified
3	ddf701f6-c053-4214-807b-8e310a26085b_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=47051_ch=106_start_time=2020-02-12T22:53:34Z_barcode=unclassified_rc
3	bec5a544-f2dd-4e89-94d3-875b9b2689c2_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=19645_ch=497_start_time=2020-02-12T18:14:28Z_barcode=unclassified_rc
3	8be10996-b1b9-4e06-94f1-41f540c35206_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=7818_ch=241_start_time=2020-02-12T12:23:05Z_barcode=unclassified
3	2ad66c54-6b01-4d31-a55e-1cc7ce943174_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=107589_ch=249_start_time=2020-02-13T08:22:23Z_barcode=unclassified
3	5561a5e9-a78c-4822-ad3e-53d970759edc_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=36425_ch=205_start_time=2020-02-12T22:53:07Z_barcode=unclassified
3	155acbb8-c92e-4ef2-a1df-fe8826409e55_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=367_ch=128_start_time=2020-02-12T10:13:39Z_barcode=unclassified
3	fea4f2ad-f793-46df-a1ef-5f22ecb5c460_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=7039_ch=162_start_time=2020-02-12T12:22:24Z_barcode=unclassified
3	ae87e61e-5e0b-4fe3-82f8-f40c047a571e_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=39915_ch=155_start_time=2020-02-12T22:53:28Z_barcode=unclassified
3	a49c8ca8-10e7-4093-b319-5155fbd00066_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=39458_ch=463_start_time=2020-02-12T22:53:22Z_barcode=unclassified
3	cf1ef1ff-a2f4-497c-9315-edddad812938_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=48573_ch=115_start_time=2020-02-12T22:53:10Z_barcode=unclassified
3	af079762-f1d8-4fe1-b1f4-342ce44fae16_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=39241_ch=391_start_time=2020-02-12T18:14:36Z_barcode=unclassified
3	1a472185-2191-4b19-8ea9-9d4039664491_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=85339_ch=447_start_time=2020-02-13T08:21:53Z_barcode=unclassified
3	6821cda2-2e21-42aa-9a41-e53e2003cd31_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=67330_ch=423_start_time=2020-02-13T03:39:30Z_barcode=unclassified
